Commodity,PALLFNF,PNFUEL,PFANDB,PFOOD,PBEVE,PINDU,PRAWM,PMETA,PNRG,POILAPSP,PALUM,PBANSOP,PBARL,PBEEF,PCOALAU,PCOCO,PCOFFOTM,PCOFFROB,PROIL,PCOPP,PCOTTIND,PFISH,PGNUTS,PHIDE,PIORECR,PLAMB,PLEAD,PLOGORE,PLOGSK,PMAIZMT,PNGASEU,PNGASJP,PNGASUS,PNICK,POILAPSP,POILBRE,POILDUB,POILWTI,POLVOIL,PORANG,PPOIL,PPORK,PPOULT,PRICENPQ,PRUBB,PSALM,PSAWMAL,PSAWORE,PSHRI,PSMEA,PSOIL,PSOYB,PSUGAEEC,PSUGAISA,PSUGAUSA,PSUNO,PTEA,PTIN,PURAN,PWHEAMT,PWOOLC,PWOOLF,PZINC
1980M1,,,,,189.31,81.89,78.90,84.05,,72.09,2054.86,401.96,66.58,136.36,39.70,3167.16,168.67,162.56,591.59,2592.63,88.72,986.56,980.08,59.10,12.15,117.23,1111.13,84.39,146.08,105.51,,,,6584.80,35.64,40.00,38.00,37.00,2271.72,347.00,547.05,72.42,33.90,395.00,68.82,7.45,297.61,138.00,13.34,201.76,525.58,238.77,,17.30,19.66,566.93,225.18,16973.59,40.00,175.63,553.12,684.28,773.82
1980M2,,,,,190.39,83.05,75.72,88.35,,69.84,2131.01,372.19,66.58,134.55,40.26,3236.82,164.83,162.00,596.60,2916.71,97.21,1040.81,1000.38,48.70,12.15,122.01,1166.24,80.25,159.57,114.17,,,,6978.93,35.09,38.50,36.00,37.04,2256.48,350.00,555.32,65.53,32.55,399.00,75.31,7.60,308.29,131.23,12.68,198.26,518.75,241.36,,22.75,24.69,573.96,233.09,17090.21,38.00,172.70,568.15,722.57,868.62
1980M3,,,,,194.06,75.23,69.00,79.73,,70.98,1978.38,422.91,69.90,118.00,40.83,3091.10,184.38,169.89,561.51,2303.83,93.53,960.43,1009.40,39.40,12.15,119.32,1117.74,80.25,155.28,109.84,,,,6733.79,36.01,38.25,35.75,39.52,2188.11,338.00,518.13,65.00,31.83,415.00,66.35,7.40,304.92,131.23,12.79,186.10,486.78,227.08,,19.63,21.18,535.28,226.83,17460.59,35.00,163.51,552.75,695.96,740.75
1980M4,,,,,186.14,72.47,67.88,75.79,,70.40,1932.46,395.90,69.90,114.51,41.41,2910.10,180.81,162.90,541.45,2074.55,90.56,944.36,1015.04,38.10,12.15,132.72,970.03,87.50,152.79,108.26,,,,6233.37,35.09,38.15,35.00,39.50,2081.17,377.00,504.91,51.86,30.99,419.00,60.55,7.43,302.95,143.08,12.35,181.20,451.07,218.21,,21.25,22.67,486.06,221.81,17041.71,32.00,156.53,510.65,688.13,707.68
1980M5,,,,,185.07,69.59,65.88,72.27,,71.02,1775.80,444.97,68.24,110.50,41.99,2585.80,190.54,174.06,536.44,2076.75,88.40,1014.68,1035.34,33.80,12.15,142.07,793.66,87.50,162.74,109.84,,,,6000.77,35.72,38.50,35.60,39.50,2044.54,442.20,482.60,54.90,30.66,433.00,60.39,7.69,310.72,143.08,12.02,187.39,463.19,225.90,,30.94,31.89,502.76,229.61,17180.60,32.00,161.30,524.93,720.76,701.07
1980M6,,,,,179.38,68.86,67.81,69.61,,70.99,1668.96,342.41,64.93,113.89,42.58,2498.05,181.41,169.01,546.46,2006.20,84.14,972.49,1043.23,38.20,12.15,141.63,736.34,87.50,164.43,113.38,,,,6294.83,35.54,38.00,36.00,39.50,2053.29,480.00,458.63,62.47,31.28,442.00,61.87,8.02,312.03,143.08,11.46,190.06,485.02,232.63,,30.80,32.10,493.97,235.41,17211.47,31.50,157.63,532.95,737.26,676.82
1980M7,,,,,164.08,72.42,71.54,73.06,,68.82,1758.07,351.78,86.53,124.96,43.19,2464.77,155.67,147.94,594.59,2175.96,88.87,962.44,992.48,43.90,12.15,146.38,809.10,93.71,141.14,130.70,,,,6622.17,34.33,37.40,33.35,39.49,2073.16,415.00,450.37,84.68,34.34,442.00,61.06,8.32,293.60,153.24,11.46,222.68,585.99,273.72,,27.70,28.75,555.50,222.29,17090.21,31.50,168.65,540.84,736.90,712.09
1980M8,,,,,150.41,74.20,76.03,72.89,,64.91,1783.63,342.41,81.56,132.51,43.80,2312.21,135.99,132.05,590.58,2081.16,96.37,984.55,1060.15,53.30,12.15,140.96,850.98,82.84,134.52,143.30,,,,6584.51,31.88,33.60,32.30,38.01,2063.71,404.30,428.06,102.72,36.41,442.00,63.55,8.47,288.17,135.46,11.02,234.48,583.34,279.60,,31.77,33.14,577.47,226.04,17008.64,30.00,171.23,540.22,727.38,767.21
1980M9,,,,,146.06,70.73,71.31,70.31,,63.57,1655.07,352.89,78.24,129.15,44.42,2386.06,125.88,124.96,591.59,2059.11,101.12,1006.65,1353.38,43.00,12.15,132.49,881.85,73.00,159.13,140.94,,,,6655.36,31.91,33.40,32.25,36.02,2092.63,505.50,420.62,101.18,37.97,442.00,66.09,8.57,307.91,119.38,10.14,263.76,591.94,303.30,,34.74,35.03,561.65,209.75,17295.24,28.50,179.68,553.75,728.83,795.87
1980M10,,,,,143.91,70.11,70.98,69.48,,69.40,1626.15,325.32,88.18,129.83,45.05,2305.37,126.09,125.49,545.46,2045.89,98.69,1028.75,1917.29,49.10,12.15,134.36,870.82,67.82,105.06,140.54,,,,6691.95,37.25,37.90,36.80,36.00,2131.47,505.00,418.97,108.96,38.45,442.00,64.53,8.51,262.91,110.91,10.36,282.83,571.44,315.02,,40.55,41.70,554.62,203.66,16682.36,28.00,188.13,529.69,715.58,804.69
1980M11,,,,,136.32,69.68,74.29,66.35,,73.19,1503.91,379.35,103.22,133.25,45.68,2173.76,114.86,116.36,595.60,2010.61,98.03,1141.27,2706.77,54.30,12.15,124.20,813.50,71.97,107.98,146.84,,,,6452.67,40.97,40.85,39.75,35.98,2267.24,316.50,483.42,112.69,37.03,463.00,64.22,8.35,265.50,117.68,10.36,302.67,615.09,334.91,,37.81,39.28,631.09,223.57,15599.89,28.00,195.11,525.93,735.93,800.28
1980M12,,,,,136.60,67.14,72.35,63.37,,73.09,1430.66,369.98,94.88,124.77,46.33,2109.82,121.21,118.54,576.55,1878.34,99.16,1119.17,2622.18,50.10,12.15,120.62,742.96,73.00,109.44,145.27,,,,6390.91,39.05,40.15,39.35,36.99,2210.02,321.60,514.00,102.33,36.70,470.00,62.66,7.98,266.79,119.38,10.25,256.99,547.41,293.29,,28.79,30.29,632.85,216.25,14698.20,27.00,182.62,528.19,736.05,782.64
1981M1,,,,,139.20,65.61,69.45,62.84,,73.71,1430.83,387.62,92.52,121.73,46.98,2093.07,127.98,122.13,519.39,1876.13,99.51,1087.02,2255.64,44.80,12.15,133.28,703.27,70.41,112.35,151.96,,,,6403.77,38.69,40.30,39.25,38.00,2218.43,348.80,516.48,92.77,35.90,470.00,62.18,7.75,269.35,115.14,10.25,247.50,532.20,283.48,,27.78,29.57,606.48,217.38,14360.89,25.00,189.60,527.31,758.69,776.03
1981M2,,,,,135.44,63.81,65.82,62.35,,71.27,1452.38,435.60,94.17,116.75,47.65,2040.82,125.11,115.48,492.32,1803.38,95.85,1040.81,1691.73,40.70,12.15,134.12,690.05,67.82,109.12,143.30,,,,6370.75,36.75,38.70,37.10,38.00,2058.95,325.20,528.87,93.33,36.70,480.00,59.81,7.37,266.51,110.91,10.58,237.85,525.14,275.67,,24.09,26.07,571.32,222.84,13679.67,25.00,181.51,512.03,740.99,731.93
1981M3,,,,,136.86,63.80,65.76,62.38,,70.89,1442.95,459.31,89.20,113.30,48.32,2115.77,125.93,113.92,504.35,1816.61,91.72,1018.70,1578.95,42.40,12.15,124.75,727.52,69.38,106.78,142.12,,,,6292.43,36.44,38.35,36.85,38.00,2033.04,386.50,512.35,76.68,36.01,505.00,57.28,7.39,264.44,113.45,11.24,231.44,531.09,272.48,,21.81,23.81,571.32,221.72,13624.55,25.00,175.27,502.76,719.44,756.18
1981M4,,,,,136.57,63.27,65.97,61.33,,69.29,1369.23,425.67,82.58,114.80,49.01,2109.60,128.20,112.93,516.38,1823.22,88.65,1006.65,1590.23,45.90,12.15,136.17,758.39,66.79,102.29,144.48,,,,6307.06,35.70,37.19,35.55,37.99,1991.44,403.00,485.90,92.34,35.14,515.00,52.12,7.27,260.42,109.22,11.57,247.47,539.69,288.26,,17.83,19.91,573.08,216.14,13344.57,25.00,180.41,496.62,721.24,824.53
1981M5,,,,,129.67,61.78,65.28,59.25,,65.44,1297.00,449.93,82.58,112.95,49.70,1933.01,125.93,108.38,488.31,1746.06,87.51,1012.68,1587.97,44.10,12.15,146.30,694.46,68.34,104.56,140.94,,,,6352.16,33.32,35.19,33.38,36.02,1908.10,373.00,494.99,85.20,33.75,519.00,52.84,7.02,262.46,111.76,11.79,242.25,510.81,278.22,,15.08,17.43,588.02,208.20,12683.18,25.00,171.59,492.23,737.38,850.98
1981M6,,,,,111.30,60.65,65.15,57.39,,63.42,1232.41,388.18,70.92,110.48,50.40,1660.30,111.94,85.23,482.29,1699.76,86.36,974.50,1382.71,42.00,12.15,135.45,712.09,77.14,102.43,136.21,,,,6169.46,31.60,33.25,32.17,36.00,1847.88,378.80,528.87,105.26,34.37,535.00,51.64,6.90,260.55,126.15,11.57,227.14,493.17,264.97,,16.38,18.95,608.24,199.41,12583.97,24.25,168.65,495.12,756.52,839.96
1981M7,,,,,122.76,58.92,62.33,56.46,,63.79,1175.31,329.73,77.54,109.50,51.12,2048.31,120.01,88.25,476.28,1682.12,85.27,944.36,1325.19,40.20,12.15,113.13,782.64,73.00,91.62,137.79,,,,6150.34,31.63,35.06,31.96,35.00,1810.64,381.78,495.82,102.37,36.70,523.00,46.87,6.85,250.67,119.38,10.84,227.50,516.98,268.12,,16.34,19.10,602.09,186.55,13419.52,23.50,167.92,469.93,745.32,864.21
1981M8,,,,,128.47,60.42,62.56,58.87,,64.39,1230.83,305.47,75.89,109.50,51.84,2246.95,124.09,90.39,467.25,1787.95,80.72,882.07,1233.83,42.60,12.15,101.22,822.32,69.89,88.84,127.16,,,,5999.12,31.99,35.80,32.17,35.00,1793.33,444.25,438.80,110.38,35.72,498.00,48.44,6.92,248.07,114.30,10.35,217.47,475.98,254.04,,14.76,17.42,565.17,175.42,14477.74,23.50,170.12,492.36,733.76,954.60
1981M9,,,,,130.98,58.17,60.22,56.70,,64.38,1168.91,435.04,70.92,111.50,52.57,2337.12,126.02,88.88,471.26,1706.38,77.24,872.03,1179.70,39.30,12.15,112.40,760.59,69.38,88.20,115.74,,,,5579.06,31.77,35.91,32.06,35.00,1908.12,521.27,420.62,113.59,34.99,487.00,48.11,7.21,247.47,113.45,9.37,207.34,453.49,242.81,,11.65,15.49,516.83,179.87,14969.37,23.50,171.23,497.87,738.46,936.96
1981M10,,,,,133.78,57.40,60.27,55.33,,65.19,1140.18,389.28,73.59,110.38,53.32,2172.65,136.41,98.51,478.28,1664.49,75.00,813.76,1103.01,39.70,12.15,120.59,716.50,71.97,92.25,111.41,,,,5216.71,32.61,36.54,32.68,35.00,1961.42,505.63,423.93,105.30,34.41,455.00,46.22,7.33,251.25,117.68,9.37,204.81,464.07,241.25,,12.04,15.66,506.28,192.57,15101.65,23.50,168.65,480.21,736.65,890.67
1981M11,,,,,136.07,57.01,61.16,54.01,,66.60,1081.85,395.90,77.54,107.53,54.07,2056.47,143.79,106.33,471.26,1651.26,72.01,817.78,1069.17,39.70,12.15,122.25,665.80,80.77,102.43,110.62,,,,5100.25,34.05,37.12,34.24,35.00,1981.61,458.90,413.18,105.35,33.86,428.00,44.79,7.50,260.55,132.08,10.03,206.33,451.29,236.54,,11.97,16.28,518.58,201.11,15826.96,23.50,178.57,462.29,737.50,875.23
1981M12,,,,,136.14,57.67,61.09,55.20,,66.26,1130.88,416.30,69.26,107.04,54.83,2104.53,141.67,104.52,449.20,1655.67,67.75,801.70,1019.55,39.20,12.15,120.07,676.82,87.50,118.31,105.51,,,,5496.03,33.91,36.70,34.12,35.00,1967.39,341.60,399.13,95.83,33.72,379.00,40.88,7.48,263.75,143.08,10.80,205.81,426.59,231.00,,12.98,17.07,512.43,201.77,15954.83,23.50,176.00,456.03,725.22,848.78
1982M1,,,,,139.28,58.72,63.51,55.26,,65.66,1113.26,425.12,72.57,108.00,55.61,2188.09,143.90,106.01,436.17,1613.78,69.97,783.62,1012.78,40.40,14.05,135.30,648.16,96.82,120.11,113.38,,,,5628.90,33.81,35.85,34.00,35.01,1943.31,315.20,414.84,117.35,34.26,343.00,41.21,7.33,266.65,158.32,11.68,210.05,423.29,233.97,,12.90,18.16,516.83,202.76,16124.59,23.00,173.06,456.22,722.45,820.12
1982M2,,,,,143.20,57.74,62.08,54.61,,60.05,1087.71,383.21,75.89,108.00,55.61,2087.11,155.00,115.63,442.19,1596.14,69.98,741.42,978.95,39.50,14.05,124.70,615.09,94.34,109.64,112.59,,,,5716.76,29.96,31.62,30.40,34.03,1876.79,302.00,436.32,126.94,34.81,324.00,39.89,7.15,243.41,156.08,12.35,206.98,418.88,231.32,,13.08,17.77,497.49,207.37,15930.59,23.00,170.86,460.41,720.44,824.53
1982M3,,,,,135.40,55.77,61.05,51.96,,56.81,1029.24,421.81,70.92,108.00,55.61,1947.78,144.83,112.83,436.17,1512.37,70.44,717.31,964.29,37.20,14.05,121.30,610.68,95.55,107.80,114.17,,,,5653.36,28.25,29.30,28.60,33.01,1872.15,324.40,418.97,124.90,34.59,325.00,39.78,7.06,239.32,157.17,13.01,201.39,407.19,227.14,,11.26,17.13,478.15,194.98,12813.25,22.50,168.65,466.59,733.60,791.46
1982M4,,,,,127.01,55.07,61.28,50.59,,60.09,996.21,476.40,70.22,109.00,55.61,1745.40,141.40,106.67,452.21,1521.19,71.15,717.31,945.11,38.15,14.05,116.65,575.41,97.80,105.16,116.14,,,,5394.05,30.44,33.12,30.88,31.99,1855.74,346.50,420.62,139.41,34.45,312.50,40.22,6.97,233.46,159.22,13.23,209.28,433.43,240.08,,9.58,17.89,505.40,186.47,12628.06,20.75,169.76,441.37,662.93,740.75
1982M5,,,,,123.97,55.53,63.06,50.10,,63.03,973.29,438.35,76.21,109.50,55.61,1714.97,137.00,102.97,478.28,1530.01,76.69,727.36,904.51,39.52,14.05,116.39,575.41,91.92,107.50,116.53,,,,5211.84,33.22,35.18,33.35,32.00,1926.29,372.50,422.27,151.54,34.92,299.00,40.69,7.09,238.65,153.88,14.11,209.44,445.33,241.68,,8.11,19.57,504.52,186.91,12736.09,20.50,167.55,455.31,763.87,749.57
1982M6,,,,,121.28,52.60,61.00,46.53,,62.21,918.85,399.76,71.87,108.00,55.61,1571.67,141.02,102.85,433.16,1309.54,75.64,699.23,868.42,38.40,14.05,110.60,522.49,90.58,96.34,114.96,,,,5186.70,32.66,34.60,32.65,32.00,1835.88,409.00,408.22,143.50,35.32,292.00,38.24,6.81,213.88,152.67,14.11,201.23,420.20,231.03,,6.84,21.03,487.82,183.51,11098.06,19.25,155.79,426.96,746.67,692.25
1982M7,,,,,117.23,53.70,61.29,48.22,,61.01,957.85,326.97,58.56,101.00,55.61,1578.29,131.11,99.57,408.09,1439.62,78.47,673.11,900.00,39.00,14.05,108.83,553.36,88.32,96.10,111.41,,,,5068.58,31.49,33.70,31.70,32.00,1815.52,432.20,347.90,158.28,35.68,290.00,37.66,6.61,213.35,150.61,14.11,197.39,409.84,226.39,,7.80,22.15,470.24,175.73,11316.32,18.25,151.75,419.70,712.59,723.12
1982M8,,,,,118.78,53.51,61.00,48.11,,60.15,958.86,302.71,59.26,101.70,55.61,1559.55,132.83,103.79,388.04,1450.64,76.40,642.97,868.42,39.90,14.05,104.03,522.49,86.30,95.17,101.18,,,,4953.03,31.05,32.85,31.20,32.00,1833.80,526.90,327.24,178.24,34.37,287.00,38.25,6.27,211.28,148.79,14.11,183.99,386.47,211.89,,6.77,22.45,442.99,178.13,12187.14,17.00,152.49,419.70,655.02,714.30
1982M9,,,,,126.47,52.93,60.15,47.72,,62.26,959.53,347.92,54.92,110.00,55.61,1686.09,136.73,112.00,391.05,1424.18,72.82,640.96,845.86,39.40,14.05,100.73,515.88,85.26,95.63,97.63,,,,4310.30,32.88,34.25,33.05,32.00,1818.29,472.80,314.02,172.53,34.56,270.00,38.70,6.15,212.30,147.84,14.77,172.74,378.31,200.07,,5.77,20.88,437.72,191.34,12678.77,17.00,152.85,416.44,660.20,749.57
1982M10,,,,,129.26,52.23,58.66,47.58,,63.55,951.48,299.40,50.27,112.50,55.61,1638.03,141.18,118.27,391.05,1463.87,70.21,655.02,959.77,38.40,14.05,95.88,498.24,83.90,91.88,90.94,,,,3916.51,33.23,35.00,33.40,33.00,1841.25,430.40,293.36,141.55,34.15,254.00,38.60,5.99,203.98,146.60,14.77,170.91,375.23,195.66,,5.93,20.44,417.50,201.46,12420.83,17.50,146.61,404.04,633.59,751.78
1982M11,,,,,127.39,51.64,57.51,47.40,,61.70,965.15,333.04,50.27,112.50,55.61,1541.25,137.86,123.15,382.02,1444.03,69.04,729.37,978.95,37.10,14.05,85.84,462.97,81.21,95.18,102.75,,,,3433.66,31.48,33.80,31.75,33.00,1855.08,391.60,299.14,135.52,33.57,258.00,37.50,6.00,211.30,144.16,15.21,190.02,376.55,207.85,,6.52,20.79,413.99,197.80,11982.11,19.75,155.06,388.63,627.08,709.89
1982M12,,,,,131.63,51.92,57.27,48.05,,58.73,987.39,342.96,53.59,112.50,45.50,1643.54,133.79,128.76,384.03,1474.89,69.26,801.70,972.18,35.80,14.05,83.54,449.74,81.21,102.77,105.51,,,,3576.27,30.06,31.75,30.10,32.00,1995.19,291.30,310.71,138.57,32.88,266.00,36.10,6.20,228.15,144.16,15.21,191.79,364.42,208.40,,6.31,20.83,402.56,211.58,12041.63,20.25,159.83,397.65,635.63,670.20
1983M1,,,,,132.72,53.38,57.56,50.35,,58.15,1076.53,338.00,53.59,103.60,43.00,1784.20,128.53,124.71,387.04,1574.10,71.88,882.07,947.37,35.90,12.54,81.30,476.20,78.52,100.25,108.26,,,,3796.96,30.44,30.85,30.05,32.00,1800.11,289.45,307.41,151.54,33.14,260.00,37.20,6.21,222.56,141.72,15.21,197.52,367.51,214.44,,6.03,21.23,399.05,216.85,12079.11,21.50,164.98,390.38,668.87,698.86
1983M2,,,,,134.15,55.36,56.87,54.27,,55.20,1230.46,380.30,57.92,108.00,43.00,1942.27,125.87,122.15,391.05,1649.06,74.32,849.92,924.81,36.00,12.54,77.50,456.36,74.39,80.01,117.32,,,,4228.20,28.91,29.10,29.00,30.02,1851.85,288.90,303.28,137.57,33.79,270.00,42.81,6.17,177.62,137.97,15.43,195.09,379.42,216.95,,6.43,21.76,377.07,205.25,13040.33,21.75,164.24,378.10,656.70,681.23
1983M3,,,,,130.49,57.06,58.76,55.83,,53.53,1301.73,406.80,56.90,113.10,43.00,1859.38,124.27,119.99,397.06,1598.35,79.11,807.73,919.17,37.70,12.54,84.73,445.33,73.37,77.38,125.19,,,,4831.77,28.13,28.20,28.10,29.17,1924.12,327.90,311.54,122.98,33.83,282.00,48.05,6.11,171.78,137.05,15.43,195.72,382.28,219.08,,6.20,21.86,370.04,197.78,13459.21,22.25,166.08,384.87,631.90,679.02
1983M4,,,,,131.41,58.68,59.77,57.90,,55.68,1363.57,479.30,66.90,115.40,43.00,1877.23,123.96,120.42,403.08,1675.51,80.22,884.08,942.86,37.70,12.54,96.64,456.36,75.21,80.40,133.46,,,,4817.79,29.49,29.75,28.70,30.51,1912.01,405.70,346.25,122.63,32.74,282.00,51.45,6.14,178.49,138.71,13.78,208.00,419.10,233.81,,6.71,22.43,397.29,203.64,13787.69,23.25,167.18,419.19,610.83,696.66
1983M5,,,,,137.51,61.93,63.88,60.53,,55.26,1453.43,554.20,63.59,115.10,43.00,2065.07,128.15,122.64,428.15,1765.90,81.96,878.05,930.45,43.30,12.54,95.87,432.11,84.86,85.17,133.85,,,,5031.53,29.16,29.60,28.50,30.19,1918.76,450.60,356.99,113.63,33.28,280.00,47.74,6.17,189.08,147.48,14.33,200.04,424.39,228.38,,9.24,22.60,407.84,200.69,13523.14,23.50,160.20,427.96,632.98,736.34
1983M6,,,,,141.00,61.95,64.60,60.03,,55.88,1465.58,504.60,66.58,111.90,43.00,2297.66,126.40,120.55,405.09,1701.97,86.01,863.99,937.22,44.10,12.54,89.55,407.85,82.66,82.27,135.03,,,,4883.16,29.79,30.17,28.16,31.03,1918.09,387.70,325.59,114.36,34.08,269.00,49.00,5.89,182.64,145.48,14.55,192.57,418.00,221.33,,10.74,22.54,414.87,187.41,13351.18,23.50,151.75,413.81,631.06,718.71
1983M7,,,,,142.12,63.93,67.74,61.17,,56.93,1520.21,503.10,64.93,111.50,34.75,2302.73,127.86,121.01,426.14,1704.17,88.44,870.02,938.35,49.50,12.54,87.61,403.45,79.58,81.71,140.54,,,,4804.04,30.35,30.79,28.62,31.64,1911.52,337.50,351.21,111.75,35.25,260.00,51.40,5.70,181.40,142.68,14.55,208.92,466.50,242.28,,10.53,22.09,436.84,193.83,13190.24,24.00,147.34,408.04,644.30,740.75
1983M8,,,,,142.95,64.93,68.24,62.54,,57.30,1603.67,464.10,76.59,112.50,34.75,2302.95,129.31,120.90,581.56,1640.24,90.80,908.19,1071.43,49.50,12.54,88.08,396.83,76.02,88.87,152.75,,,,4852.76,30.55,31.15,28.61,31.90,1849.76,349.85,461.94,124.82,35.86,275.00,51.33,5.46,197.29,139.45,14.55,261.29,657.42,311.14,,10.56,22.55,575.72,200.44,12811.05,24.00,152.49,410.30,647.55,809.10
1983M9,,,,,141.25,64.82,68.29,62.32,,56.27,1613.73,418.90,87.36,111.83,34.75,2138.04,132.56,122.10,678.42,1560.87,89.85,1010.67,1466.17,49.50,12.54,88.86,403.45,78.17,92.42,147.63,,,,4910.52,29.99,30.36,28.39,31.24,1809.15,437.00,533.01,105.41,37.17,298.00,49.31,5.48,205.18,141.41,13.23,260.96,744.72,329.05,,9.43,22.20,667.13,214.49,12751.52,24.00,156.53,405.66,655.14,837.76
1983M10,,,,,148.50,64.04,69.11,60.37,,55.15,1566.26,411.50,88.18,111.22,34.75,2094.39,141.28,130.34,657.76,1435.21,88.11,1024.73,1437.97,49.50,12.54,89.69,418.88,80.32,106.42,148.02,,,,4674.15,29.39,29.62,28.13,30.41,1857.73,458.70,554.49,92.75,35.32,290.00,49.53,5.56,236.26,143.36,13.23,254.88,662.93,309.73,,9.69,21.94,635.49,260.26,12747.11,23.50,152.85,400.90,674.40,857.60
1983M11,,,,,159.05,63.95,71.03,58.84,,54.28,1516.73,342.50,89.91,109.17,32.00,2219.61,145.55,130.38,635.70,1388.91,89.12,962.44,1285.71,53.00,12.54,88.72,405.65,78.60,108.11,146.84,,,,4585.17,28.92,28.95,27.81,29.99,1855.40,406.00,546.23,96.85,36.81,283.00,50.27,5.45,240.01,141.79,13.67,255.70,610.46,299.93,,8.33,21.80,602.09,347.84,12769.16,22.50,151.75,387.00,676.21,859.80
1983M12,,,,,169.24,65.05,72.71,59.51,,53.54,1549.34,342.40,78.24,104.74,29.25,2540.82,146.54,134.21,627.68,1415.37,89.36,968.47,1263.16,55.90,12.54,86.06,401.24,76.88,111.87,142.91,,,,4657.00,28.51,28.85,27.54,29.15,1861.21,339.10,574.32,101.56,38.92,273.00,51.15,5.30,248.36,140.23,12.57,241.31,602.30,289.27,,7.69,21.47,602.96,361.09,12341.46,22.00,153.59,388.25,670.43,857.60
1984M1,,,,,175.37,64.33,72.00,58.79,,54.41,1548.91,341.70,84.87,102.60,29.25,2621.95,143.14,134.50,670.80,1375.68,87.80,964.45,1218.05,54.70,11.31,84.50,396.83,77.52,111.87,142.12,,,,4670.48,28.98,29.51,27.75,29.70,2086.83,267.95,723.07,120.33,40.56,257.00,51.50,5.24,248.36,140.81,13.01,222.17,618.40,276.04,,6.97,21.51,655.70,428.75,12112.18,20.50,152.85,390.00,683.43,956.81
1984M2,,,,,169.76,63.61,71.69,57.78,,54.72,1491.16,416.52,84.87,106.10,29.25,2497.39,145.72,137.19,657.76,1428.59,87.44,936.32,1082.71,53.60,11.31,85.28,403.45,78.01,111.87,137.00,,,,4639.91,29.17,29.73,27.63,30.14,1852.20,245.63,723.07,103.00,41.83,253.00,51.65,5.39,248.36,141.26,13.01,210.00,590.62,265.50,,6.63,21.88,605.60,372.07,12292.96,17.50,150.65,416.44,703.42,998.69
1984M3,,,,,171.53,64.47,73.48,57.96,,55.42,1455.76,413.64,87.55,108.00,29.25,2536.19,148.21,138.88,706.89,1501.35,88.43,859.97,1099.62,55.50,11.31,88.78,458.56,74.62,126.49,146.06,,,,4780.83,29.55,30.03,27.83,30.78,1847.49,257.84,698.28,104.38,41.25,253.00,50.95,5.64,280.82,138.19,12.68,222.01,649.48,286.61,,6.43,22.03,649.55,367.20,12403.19,17.00,153.96,436.11,708.48,1040.58
1984M4,,,,,170.69,63.66,73.34,56.66,,55.41,1370.35,414.50,92.52,112.00,29.25,2536.42,150.40,137.58,756.03,1532.21,88.99,807.73,1071.43,53.70,11.31,94.57,480.61,77.97,137.66,148.02,,,,4911.41,29.53,30.01,27.98,30.61,1883.23,241.79,694.97,112.11,40.99,256.00,48.68,5.67,305.61,141.22,12.68,215.33,692.25,289.34,,6.00,22.04,725.14,353.67,12440.67,17.75,157.26,428.79,714.50,1003.10
1984M5,,,,,176.93,63.54,76.50,54.17,,55.20,1289.14,426.22,93.22,108.64,29.25,2677.51,149.94,146.28,871.34,1419.78,88.88,767.54,1026.32,60.60,11.31,94.99,451.95,77.46,140.47,146.06,,,,4811.42,29.42,29.70,28.01,30.55,1842.19,240.58,785.87,107.49,39.57,253.00,44.33,5.61,311.85,140.76,12.68,213.44,825.41,312.24,,5.61,22.01,839.40,355.45,12577.36,17.75,153.96,424.16,706.19,1000.90
1984M6,,,,,167.84,62.86,76.14,53.26,,54.43,1275.03,458.89,89.91,105.83,31.75,2485.05,146.66,143.67,833.23,1364.66,83.73,747.45,1040.98,63.80,11.31,94.08,482.81,76.95,131.55,146.84,,,,4773.23,28.99,29.03,28.00,29.95,1861.14,317.70,647.04,127.21,39.68,256.00,39.89,5.54,292.05,140.30,12.68,202.81,750.67,287.36,,5.52,22.06,784.03,317.71,12658.93,17.50,149.91,409.12,694.15,941.37
1984M7,,,,,156.58,60.16,73.70,50.38,,52.41,1162.81,366.63,72.89,101.32,31.75,2216.52,143.37,138.32,661.77,1331.59,78.99,685.16,947.37,63.80,11.31,89.33,493.83,74.97,110.17,142.51,,,,4640.18,27.90,27.81,27.26,28.64,1830.83,408.80,479.29,120.13,40.45,273.00,40.35,5.22,244.58,138.50,11.79,181.09,636.25,245.17,,4.54,21.89,682.07,287.61,12442.87,17.50,146.97,392.01,658.15,853.19
1984M8,,,,,158.00,59.27,72.35,49.82,,52.92,1136.01,339.62,66.58,102.26,31.75,2213.66,145.29,140.11,640.72,1338.20,75.52,669.09,789.47,63.00,11.31,88.82,467.38,73.10,106.39,138.58,,,,4736.07,28.19,28.18,27.14,29.25,1837.12,507.90,464.42,116.49,38.77,272.00,41.06,5.09,236.19,136.81,12.46,171.21,600.76,236.56,,4.05,21.72,643.40,293.13,12299.57,17.50,152.49,388.37,648.40,833.35
1984M9,,,,,163.22,57.35,71.57,47.08,,53.23,1012.17,378.93,68.88,99.09,31.75,2311.10,140.24,142.05,652.75,1294.11,73.16,638.95,710.53,63.00,11.31,84.89,401.24,72.91,101.49,130.31,,,,4705.64,28.35,28.26,27.43,29.36,1785.74,561.50,504.91,112.60,39.07,252.00,41.85,4.95,225.31,136.63,11.24,162.89,588.41,222.96,,4.10,21.70,645.15,341.72,12087.93,17.50,155.06,373.97,630.82,873.03
