ID Nuevo,Año,Mes,Día,lat,long,Geocode,Departamento INEI,Provincia INEI,Distrito INEI,Centro poblado INEI,Categoría centro poblado INEI,Casco Urbano,Zona Rural,Tipo de Centro Poblado no INEI,Nombre Centro Poblado no INEI,Precedencia,Iniciativa 1,Iniciativa 2,Iniciativa 3,FF.MM.   - 1-,Policía    -2-,CAD        -3-,Rondas Campesinas         -10-,PCP-SL     -15-,PCP-BR     -16-,MRTA      -17-,Otros Guerrilleros no Id.               -18-,Otros Paramilitares no Id.                          -19-,Grupos estatales no Id.                       -20-,No identificado            -21-,Otros         -22-,Milicias     -23-,Grupo 1 Método 1,Grupo 1 Método 2,Grupo 2 Método 1,Grupo 2 Método 2,Grupo 3 Método 1,Grupo 3 Método 2,Grupo 4 Método 1,Grupo 4 Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 1,Método 1,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 2,Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 3,Método 3,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 4,Método 4,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 5,Método 5,No está descrito el método del ataque  ,Código Grupo,Muertos,Heridos,detenido,Retenidos,Código Grupo,Muertos,Heridos,detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Número testimonio,Fuente 1,Tomo,Página,Fecha (dd/mm/aa),Nota Magnética 1,Fuente(s) Primaria(s) 1,Notas,Dummie Revisión,Notas Revisión
07997,1984,9,3,,,PE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CHINCHE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Robo,,15,,,Masacre,,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,"341024, 341034, 741004",Comisión de la Verdad Informe Final,XV,24,,,,,
07998,1984,9,3,,,PE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CHINCHE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Masacre,,,,,,,,,,,,,,,,24,5,,,,,,,,,,,,,,,,,,,,"343005, 510166, 741004",Comisión de la Verdad Informe Final,XV,24,,,,,
07999,1984,10,1,,,PE,PASCO,DANIEL ALCIDES CARRION,PAUCAR,TANGOR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Masacre,,,,,,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,342028,Comisión de la Verdad Informe Final,XV,25,,,,,
08000,1984,10,13,,,PE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CHINCHE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,Desaparecido,343012,Comisión de la Verdad Informe Final,XV,25,,,,,
08001,1984,11,,,,PE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,HUARAUTAMBO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,Desaparecido,400183,Comisión de la Verdad Informe Final,XV,25,,,,,
08002,1984,11,,,,PE,PASCO,DANIEL ALCIDES CARRION,PAUCAR,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,340021,Comisión de la Verdad Informe Final,XV,25,,,,,
08003,1984,,,,,PE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CHINCHE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Allanamiento,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,343009,Comisión de la Verdad Informe Final,XV,26,,,,,
08004,1984,12,,,,PE,PASCO,DANIEL ALCIDES CARRION,PAUCAR,TANGOR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,340019,Comisión de la Verdad Informe Final,XV,26,,,,,
08005,1984,12,12,,,PE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CHINCHE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,341025,Comisión de la Verdad Informe Final,XV,26,,,,,
08006,1984,12,24,,,PE,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,341026,Comisión de la Verdad Informe Final,XV,26,,,,,
08032,1984,,,,,PE,PASCO,OXAPAMPA,PUERTO BERMUDEZ,PUERTO BERMUDEZ,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Acción ofensiva a Objetivos civiles Civiles   ,Explosivos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,10,,,1,,,,,,,,,,,,,,,,,456681,Comisión de la Verdad Informe Final,XV,33,,,,,
08333,1984,,,,,PE,SAN MARTÍN,TOCACHE,POLVORA,POLVORA,,,,,,3,,,,1,,,,1,,,,,,,,,,,,,,,,,15,,,Masacre,,15,,,Incendio (conflagración) a Instituciones militares o de policía Instalaciones Policía,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,Bala perdida,435101,Comisión de la Verdad Informe Final,XV,79,,,,,
08334,1984,,,,,PE,SAN MARTÍN,TOCACHE,UCHIZA,PAMPAYACU,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,2,,,,,,,,,,,,,,,,,,,437584,Comisión de la Verdad Informe Final,XV,80,,,,,
08335,1984,,,,,PE,SAN MARTÍN,TOCACHE,TOCACHE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,456825,Comisión de la Verdad Informe Final,XV,80,,,,,
08336,1984,,,,,PE,SAN MARTÍN,TOCACHE,TOCACHE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21,,,Acción ofensiva a Objetivos militares o de policía  Policía  ,,,,,,,,,,,,,,,,,,,,,24,1,,,,2,5,,,,,,,,,,,,,,,440066,Comisión de la Verdad Informe Final,XV,80,,,,,
08337,1984,,,,,PE,SAN MARTÍN,TOCACHE,TOCACHE,SANTO DOMINGO ,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Instituciones militares o de policía Instalaciones Policía ,,15,,,Masacre,,15,,,Incendio (conflagración) a Objetivos estatales Instalaciones civiles ,,,,15,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,417513,Comisión de la Verdad Informe Final,XV,80,,,,,
08338,1984,8,,,,PE,SAN MARTÍN,TOCACHE,UCHIZA,UCHIZA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,,,,"425079, 453506",Comisión de la Verdad Informe Final,XV,81,,,,,
08339,1984,9,20,,,PE,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,453475,Comisión de la Verdad Informe Final,XV,81,,,,,
09143,1984,,,,,PE,LIMA,YAUYOS,YAUYOS,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,,,,101563,Comisión de la Verdad Informe Final,XVII,146,,,,,
09191,1984,7,,,,PE,LA LIBERTAD,SANCHEZ CARRION,SARIN,SARIN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,101450,Comisión de la Verdad Informe Final,XVI,11,,,,,
09227,1984,,,,,PE,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,5,,,,,,,,,,,,,,,,,,,,101444,Comisión de la Verdad Informe Final,XVI,22,,,,,
09587,1984,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Registro y control,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200234,Comisión de la Verdad Informe Final,XIV,46,,,,,
09588,1984,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200240,Comisión de la Verdad Informe Final,XIV,46,,,,,
09589,1984,,,,,PE,AYACUCHO,HUAMANGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,,4,,,,,,,,,,,,,,,,,200928-300065,Comisión de la Verdad Informe Final,XIV,46,,,,,
09590,1984,,,,,PE,AYACUCHO,HUAMANGA,ACOS VINCHOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,201541,Comisión de la Verdad Informe Final,XIII,47,,,,,
09591,1984,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200317,Comisión de la Verdad Informe Final,XIV,47,,,,,
09592,1984,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200317,Comisión de la Verdad Informe Final,XIV,47,,,,,
09593,1984,,,,,PE,AYACUCHO,HUAMANGA,VINCHOS,PACCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,201796,Comisión de la Verdad Informe Final,XIV,47,,,,,
09594,1984,,,,,PE,AYACUCHO,HUAMANGA,ACOCRO,PAMPAMARCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,6,,,,,,,,,,,,,,,,,,200798,Comisión de la Verdad Informe Final,XIV,48,,,,,
09595,1984,,,,,PE,AYACUCHO,HUAMANGA,VINCHOS,PACCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Registro y control,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,201759,Comisión de la Verdad Informe Final,XIV,48,,,,,
09596,1984,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,332061,Comisión de la Verdad Informe Final,XIV,48,,,,,
09597,1984,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200338,Comisión de la Verdad Informe Final,XIV,48,,,,,
09598,1984,,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,100699,Comisión de la Verdad Informe Final,XIV,49,,,,,
09599,1984,,,,,PE,AYACUCHO,HUAMANGA,TAMBILLO,ANTOLINAYOCC ACCOCCASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,201181,Comisión de la Verdad Informe Final,XIV,49,,,,,
09600,1984,1,13,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,SAN JUAN DE ORCCOOHUASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,1,,,,,,,,,,,,,,,,,,200275,Comisión de la Verdad Informe Final,XIV,49,,,,,
09601,1984,1,17,,,PE,AYACUCHO,HUAMANGA,OCROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,25,,,,,,,,,,,,,,,,,,,,200199-201583-201584-201585-201593-201594-201604-203758,Comisión de la Verdad Informe Final,XIV,49,,,,,
09602,1984,1,19,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Masacre,,15,,,Robo,Semovientes   ,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200137-200455,Comisión de la Verdad Informe Final,XIV,50,,,,,
09603,1984,1,28,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,CCORRIHUILLCA CHICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,15,,,2,,,,,,,,,,,,,,,,,,200360,Comisión de la Verdad Informe Final,XIV,50,,,,,
09604,1984,1,30,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,"Acción ofensiva  a Grupos no estatales Partido Comunista del Perú-Sendero Luminoso, PCP-SL ",,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200354,Comisión de la Verdad Informe Final,XIV,50,,,,,
09605,1984,2,1,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200896,Comisión de la Verdad Informe Final,XIV,51,,,,,
09606,1984,2,,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,200257,Comisión de la Verdad Informe Final,XIV,51,,,,,
09607,1984,2,,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,PUEBLO LIBRE DE RUMIHUASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,100643-200257,Comisión de la Verdad Informe Final,XIV,51,,,,,
09608,1984,2,3,,,PE,AYACUCHO,HUAMANGA,OCROS,CCERAOCRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,13,,,,,,,,,,,,,,,,,,,,100747-200199-201604-201606-201704,Comisión de la Verdad Informe Final,XIV,51,,,,,
09609,1984,2,8,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Masacre,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,205258,Comisión de la Verdad Informe Final,XIV,52,,,,,
09610,1984,4,12,,,PE,AYACUCHO,HUAMANGA,ACOCRO,SECCELAMBRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,203221,Comisión de la Verdad Informe Final,XIV,52,,,,,
09611,1984,2,12,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,100409-200886,Comisión de la Verdad Informe Final,XIV,52,,,,,
09612,1984,2,18,,,PE,AYACUCHO,HUAMANGA,ACOCRO,ANDARAJAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,4,,,,,,,,,,,,,,,,,203220,Comisión de la Verdad Informe Final,XIV,53,,,,,
09613,1984,2,28,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,4,,,,,,,,,,,,,,,,,,200383,Comisión de la Verdad Informe Final,XIV,53,,,,,
09614,1984,3,12,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200419,Comisión de la Verdad Informe Final,XIV,53,,,,,
09615,1984,3,15,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,201261,Comisión de la Verdad Informe Final,XIV,54,,,,,
09616,1984,3,19,,,PE,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,SANTIAGO DE PISCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,203305,Comisión de la Verdad Informe Final,XIV,54,,,,,
09617,1984,3,28,,,PE,AYACUCHO,HUAMANGA,CHIARA,SACHABAMBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,15,,,Robo,Semovientes   ,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,205330,Comisión de la Verdad Informe Final,XIV,54,,,,,
09618,1984,3,27,,,PE,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,205341,Comisión de la Verdad Informe Final,XIV,54,,,,,
09619,1984,4,,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,CHAMANAPATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,201443,Comisión de la Verdad Informe Final,XIV,55,,,,,
09620,1984,4,,,,PE,AYACUCHO,HUAMANGA,ACOCRO,ANDARAJAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Acción ofensiva a Objetivos civiles Civiles   ,,2,,,Robo,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,203220,Comisión de la Verdad Informe Final,XIV,56,,,,,
09621,1984,4,5,,,PE,AYACUCHO,HUAMANGA,CHIARA,NIÑO JESUS DE HUARAPITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,60,,,,,,,,,,,,,,,,,,,,100504-200398-200443-203506-203521-204747-205068-,Comisión de la Verdad Informe Final,XIV,56,,,,,
09622,1984,4,10,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Masacre,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,201175,Comisión de la Verdad Informe Final,XIV,57,,,,,
09623,1984,4,12,,,PE,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200120,Comisión de la Verdad Informe Final,XIV,57,,,,,
09624,1984,4,19,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Registro y control,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200267,Comisión de la Verdad Informe Final,XIV,57,,,,,
09625,1984,4,19,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,CHACRAPUQUIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200267-200270,Comisión de la Verdad Informe Final,XIV,58,,,,,
09626,1984,4,22,,,PE,AYACUCHO,HUAMANGA,PACAYCASA,COMPAÑÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,2,1,,,,,,,,,,,,,,,,,,,200460,Comisión de la Verdad Informe Final,XIV,58,,,,,
09627,1984,5,,,,PE,AYACUCHO,HUAMANGA,VINCHOS,CORAZON DE ÑAUPAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,15,,,Incendio (conflagración) a Instituciones civiles  ,,,,15,,,Robo,,,,24,,,,1,,,,,,,,,,,,,,,,,201752,Comisión de la Verdad Informe Final,XIV,58,,,,,
09628,1984,5,2,,,PE,AYACUCHO,HUAMANGA,ACOCRO,PAMPAMARCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,204006,Comisión de la Verdad Informe Final,XIV,58,,,,,
09629,1984,5,11,,,PE,AYACUCHO,HUAMANGA,VINCHOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,201751,Comisión de la Verdad Informe Final,XIV,59,,,,,
09630,1984,5,11,,,PE,AYACUCHO,HUAMANGA,TAMBILLO,MUYURINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,202941,Comisión de la Verdad Informe Final,XIV,59,,,,,
09631,1984,5,12,,,PE,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,201320,Comisión de la Verdad Informe Final,XIV,59,,,,,
09632,1984,5,14,,,PE,AYACUCHO,HUAMANGA,SOCOS,MANZANAYOCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,200983,Comisión de la Verdad Informe Final,XIV,59,,,,,
09633,1984,5,15,,,PE,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,INCAPAMPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200244-200251,Comisión de la Verdad Informe Final,XIV,60,,,,,
09634,1984,5,11,,,PE,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,200367,Comisión de la Verdad Informe Final,XIV,60,,,,,
09635,1984,5,15,,,PE,AYACUCHO,HUAMANGA,CARMEN ALTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,200348,Comisión de la Verdad Informe Final,XIV,60,,,,,
09636,1984,5,15,,,PE,AYACUCHO,HUAMANGA,VINCHOS,ARIZONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,205634,Comisión de la Verdad Informe Final,XIV,60,,,,,
09637,1984,5,18,,,PE,AYACUCHO,HUAMANGA,VINCHOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,1,,5,,,,,,,,,,,,,,,,,,201753-201769-201796,Comisión de la Verdad Informe Final,XIV,61,,,,,
09638,1984,5,18,,,PE,AYACUCHO,HUAMANGA,VINCHOS,PATAHUASI,,,,,,,,,,,,,,,,,,,,,,,Armamentos Arma de Fuego Granada ,,,,,,,,1,10,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,1,,,Registro y control,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,201782,Comisión de la Verdad Informe Final,XIV,61,,,,,
09639,1984,5,26,,,PE,AYACUCHO,HUAMANGA,ACOCRO,SECCELAMBRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,15,,,Incendio (conflagración) a Instituciones civiles  ,,,,15,,,Robo,,,,24,1,,,2,,,,,,,,,,,,,,,,,200798-201791-205257,Comisión de la Verdad Informe Final,XIV,61,,,,,
