cluster,hh,gov,replacement,year_hh_formed,age,sex,present,othersib,sib
66,11,9,,1998,7,F,,,
66,11,9,,1998,3,M,,,
66,12,9,,1992,43,M,Y,N,Y
66,12,9,,1992,44,F,Y,N,N
66,12,9,,1992,15,M,,,
66,13,9,,1998,38,M,Y,N,Y
66,13,9,,1998,34,F,Y,N,Y
66,13,9,,1998,11,M,,,
66,13,9,,1998,7,M,,,
66,14,9,Y,1990,60,M,Y,N,Y
66,14,9,Y,1990,54,F,Y,N,Y
66,14,9,Y,1990,19,M,Y,Y,Y
66,14,9,Y,1990,13,F,,,
66,15,9,,1960,74,M,Y,N,Y
66,15,9,,1960,64,F,Y,N,Y
66,15,9,,1960,78,F,Y,N,Y
66,16,9,,2002,44,M,Y,N,N
66,16,9,,2002,37,F,Y,N,Y
66,16,9,,2002,0,M,,,
66,17,9,,2004,42,M,Y,N,N
66,17,9,,2004,37,F,Y,N,Y
66,17,9,,2004,7,F,,,
66,17,9,,2004,7,M,,,
66,17,9,,2004,4,F,,,
66,18,9,,2008,31,M,Y,N,N
66,18,9,,2008,26,F,Y,N,Y
66,18,9,,2008,0,M,,,
66,19,9,,1971,67,M,Y,N,Y
66,19,9,,1971,59,F,Y,N,Y
66,19,9,,1971,35,M,Y,Y,Y
66,19,9,,1971,30,M,Y,Y,N
66,19,9,,1971,24,M,Y,Y,N
66,19,9,,1971,26,F,Y,Y,N
66,19,9,,1971,19,M,Y,Y,N
66,20,9,,1991,46,M,Y,N,N
66,20,9,,1991,46,F,Y,N,Y
66,20,9,,1991,16,M,,,
66,20,9,,1991,15,F,,,
66,20,9,,1991,13,F,,,
66,20,9,,1991,12,M,,,
66,20,9,,1991,7,M,,,
67,1,9,,2005,61,M,Y,Y,Y
67,1,9,,2005,42,F,Y,N,Y
67,1,9,,2005,42,F,Y,Y,N
67,1,9,,2005,5,M,,,
67,2,9,,1965,63,M,Y,N,Y
67,2,9,,1965,53,F,Y,N,Y
67,2,9,,1965,24,M,Y,Y,Y
67,2,9,,1965,24,M,N,Y,N
67,3,9,,1998,37,M,Y,Y,N
67,3,9,,1998,41,F,Y,N,Y
67,3,9,,1998,9,F,,,
67,3,9,,1998,10,F,,,
67,3,9,,1998,3,M,,,
67,4,9,,1999,33,M,Y,Y,N
67,4,9,,1999,30,F,Y,N,Y
67,4,9,,1999,7,F,,,
67,4,9,,1999,3,F,,,
67,5,9,,1998,41,M,Y,N,Y
67,5,9,,1998,37,F,Y,N,Y
67,5,9,,1998,11,F,,,
67,5,9,,1998,7,F,,,
67,6,9,,1986,40,M,Y,N,Y
67,6,9,,1986,43,F,Y,N,Y
67,6,9,,1986,7,F,,,
67,6,9,,1986,16,F,,,
67,6,9,,1986,17,M,,,
67,7,9,,2007,31,M,Y,N,Y
67,7,9,,2007,20,F,Y,N,Y
67,7,9,,2007,2,M,,,
67,8,9,,1990,39,M,Y,Y,N
67,8,9,,1990,27,F,Y,N,Y
67,8,9,,1990,19,M,Y,Y,Y
67,8,9,,1990,7,M,,,
67,8,9,,1990,9,F,,,
67,8,9,,1990,3,F,,,
67,9,9,,1996,37,M,Y,Y,N
67,9,9,,1996,30,F,Y,N,Y
67,9,9,,1996,8,F,,,
67,9,9,,1996,4,F,,,
67,10,9,,2009,25,M,Y,N,Y
67,10,9,,2009,18,F,Y,N,Y
67,10,9,,2009,1,F,,,
67,11,9,,1954,75,F,Y,N,Y
67,11,9,,1954,53,F,Y,N,Y
67,11,9,,1954,20,F,Y,N,Y
67,11,9,,1954,12,F,,,
67,12,9,,1994,46,M,Y,N,N
67,12,9,,1994,44,F,Y,N,Y
67,12,9,,1994,17,F,,,
67,12,9,,1994,16,M,,,
67,12,9,,1994,12,F,,,
67,12,9,,1994,5,M,,,
67,13,9,Y,1997,39,M,Y,N,N
67,13,9,Y,1997,32,F,Y,N,Y
67,13,9,Y,1997,13,M,,,
67,13,9,Y,1997,11,F,,,
67,13,9,Y,1997,6,F,,,
67,14,9,,1989,56,M,Y,N,Y
67,14,9,,1989,49,F,Y,N,Y
67,14,9,,1989,13,M,,,
67,15,9,,1971,67,M,Y,N,Y
67,15,9,,1971,66,F,Y,N,Y
67,15,9,,1971,28,F,Y,N,Y
67,15,9,,1971,27,M,Y,N,N
67,16,9,,2003,39,M,N,N,N
67,16,9,,2003,40,F,Y,N,Y
67,16,9,,2003,7,M,,,
67,16,9,,2003,6,M,,,
67,17,9,Y,1977,66,M,Y,N,Y
67,17,9,Y,1977,51,F,Y,N,Y
67,17,9,Y,1977,29,M,Y,Y,N
67,17,9,Y,1977,27,F,Y,Y,y
67,17,9,Y,1977,23,F,Y,Y,N
67,17,9,Y,1977,12,F,,,
67,18,9,Y,2007,33,M,N,N,N
67,18,9,Y,2007,29,F,Y,N,Y
67,18,9,Y,2007,4,M,,,
67,18,9,Y,2007,3,M,,,
67,19,9,Y,2000,35,M,Y,N,Y
67,19,9,Y,2000,27,F,Y,N,Y
67,19,9,Y,2000,11,F,,,
67,19,9,Y,2000,3,M,,,
67,20,9,,1999,39,M,Y,N,Y
67,20,9,,1999,34,F,Y,N,Y
67,20,9,,1999,15,F,,,
67,20,9,,1999,12,M,,,
67,20,9,,1999,5,F,,,
68,1,1,,1998,60,M,Y,N,Y
68,1,1,,1998,45,F,Y,N,Y
68,1,1,,1998,25,M,Y,Y,Y
68,1,1,,1998,22,M,Y,N,N
68,1,1,,1998,26,F,Y,N,Y
68,1,1,,1998,20,F,N,N,Y
68,1,1,,1998,20,M,N,N,N
68,1,1,,1998,18,M,N,N,N
68,1,1,,1998,9,F,,,
68,1,1,,1998,7,F,,,
68,1,1,,1998,6,F,,,
68,1,1,,1998,4,F,,,
68,1,1,,1998,2,F,,,
68,2,1,,1990,47,M,Y,N,Y
68,2,1,,1990,34,F,Y,N,Y
68,2,1,,1990,17,M,,,
68,2,1,,1990,16,M,,,
68,2,1,,1990,13,M,,,
68,2,1,,1990,7,M,,,
68,3,1,,1999,39,M,Y,N,Y
68,3,1,,1999,33,F,Y,N,Y
68,3,1,,1999,17,M,,,
68,3,1,,1999,16,M,,,
68,3,1,,1999,13,M,,,
68,3,1,,1999,7,M,,,
68,4,1,,1992,47,F,Y,N,Y
68,4,1,,1992,49,M,N,N,Y
68,5,1,,2008,32,F,Y,N,Y
68,5,1,,2008,27,M,Y,N,Y
68,5,1,,2008,4,F,,,
68,5,1,,2008,2,M,,,
68,6,1,,2009,30,M,Y,N,Y
68,6,1,,2009,27,F,Y,N,Y
68,6,1,,2009,11,F,,,
68,6,1,,2009,10,M,,,
68,6,1,,2009,7,M,,,
68,6,1,,2009,3,F,,,
68,6,1,,2009,1,M,,,
68,7,1,,2010,33,M,Y,N,Y
68,7,1,,2010,22,F,Y,N,Y
68,7,1,,2010,4,M,,,
68,7,1,,2010,2,F,,,
68,7,1,,2010,0,F,,,
68,8,1,,2000,43,M,Y,N,Y
68,8,1,,2000,37,F,N,N,Y
68,8,1,,2000,23,M,Y,Y,Y
68,8,1,,2000,18,M,N,Y,N
68,8,1,,2000,18,F,Y,N,Y
68,8,1,,2000,17,M,,,
68,8,1,,2000,14,F,,,
68,8,1,,2000,3,M,,,
68,9,1,,1980,59,M,Y,N,Y
68,9,1,,1980,47,F,Y,N,Y
68,9,1,,1980,26,M,Y,Y,Y
68,9,1,,1980,24,M,N,Y,N
68,9,1,,1980,20,M,N,Y,N
68,9,1,,1980,20,F,Y,N,Y
68,9,1,,1980,15,M,,,
68,9,1,,1980,0,F,,,
68,10,1,,2000,39,M,Y,N,Y
68,10,1,,2000,33,F,Y,N,Y
68,10,1,,2000,27,F,N,N,Y
68,11,1,,2003,45,M,Y,N,Y
68,11,1,,2003,48,F,Y,N,Y
68,11,1,,2003,20,M,Y,Y,Y
68,11,1,,2003,19,F,N,Y,N
68,11,1,,2003,10,M,,,
68,12,1,,2005,27,M,Y,N,N
68,12,1,,2005,30,F,Y,N,Y
68,12,1,,2005,2,M,,,
68,13,1,,2006,56,M,Y,N,Y
68,13,1,,2006,41,F,Y,N,Y
68,13,1,,2006,4,M,,,
68,13,1,,2006,1,M,,,
68,14,1,,2001,35,M,Y,N,Y
68,14,1,,2001,29,F,Y,N,Y
68,14,1,,2001,9,F,,,
68,14,1,,2001,7,F,,,
68,14,1,,2001,4,F,,,
68,14,1,,2001,1,M,,,
68,15,1,,1989,41,F,Y,N,Y
68,15,1,,1989,59,F,N,N,Y
68,15,1,,1989,20,F,Y,Y,Y
68,15,1,,1989,19,F,Y,Y,N
68,15,1,,1989,14,M,,,
68,15,1,,1989,5,M,,,
68,15,1,,1989,15,F,,,
68,15,1,,1989,17,F,,,
68,15,1,,1989,8,F,,,
68,15,1,,1989,7,F,,,
68,16,1,,1988,46,M,Y,N,Y
68,16,1,,1988,43,F,Y,N,Y
68,16,1,,1988,31,F,Y,Y,Y
68,16,1,,1988,22,F,Y,Y,N
68,16,1,,1988,19,F,Y,Y,N
68,16,1,,1988,16,M,,,
68,16,1,,1988,14,F,,,
68,16,1,,1988,11,F,,,
68,16,1,,1988,11,M,,,
68,16,1,,1988,6,M,,,
68,16,1,,1988,2,F,,,
68,16,1,,1988,1,F,,,
68,17,1,,1976,32,M,Y,N,Y
68,17,1,,1976,71,M,N,N,Y
68,17,1,,1976,21,F,Y,N,Y
68,17,1,,1976,66,F,Y,N,Y
68,17,1,,1976,0,M,,,
68,18,1,,1988,47,M,Y,N,Y
68,18,1,,1988,40,F,Y,N,Y
68,18,1,,1988,22,M,Y,Y,Y
68,18,1,,1988,19,F,Y,Y,N
68,18,1,,1988,17,M,,,
68,18,1,,1988,13,F,,,
68,18,1,,1988,10,M,,,
68,19,1,,2004,31,M,Y,N,Y
68,19,1,,2004,30,F,Y,N,Y
68,20,1,,1990,39,F,Y,N,Y
68,20,1,,1990,19,F,N,N,Y
68,20,1,,1990,16,M,,,
68,20,1,,1990,15,M,,,
68,20,1,,1990,12,F,,,
68,20,1,,1990,10,M,,,
69,1,9,,1976,71,F,Y,Y,Y
69,1,9,,1976,42,F,N,Y,N
69,2,9,,1950,70,F,Y,N,Y
69,2,9,,1950,44,M,Y,Y,Y
69,2,9,,1950,33,M,N,Y,N
69,3,9,,1966,69,M,Y,N,Y
69,3,9,,1966,56,F,Y,N,Y
69,3,9,,1966,43,M,N,Y,N
69,4,9,,2005,32,M,Y,Y,Y
69,4,9,,2005,28,F,Y,N,Y
69,4,9,,2005,4,F,,,
69,4,9,,2005,3,M,,,
69,5,9,,1950,87,M,Y,N,Y
69,5,9,,1950,80,F,Y,N,Y
69,6,9,,1990,41,M,Y,Y,Y
69,6,9,,1990,38,F,Y,Y,Y
69,6,9,,1990,20,M,Y,Y,Y
69,6,9,,1990,15,F,,,
69,6,9,,1990,10,M,,,
69,6,9,,1990,2,F,,,
69,7,9,,1991,47,M,Y,N,N
69,7,9,,1991,38,F,Y,N,N
69,7,9,,1991,18,M,Y,Y,Y
69,7,9,,1991,16,M,,,
69,8,9,,1965,92,M,Y,N,Y
69,8,9,,1965,66,F,Y,N,Y
69,8,9,,1965,43,M,Y,Y,Y
69,8,9,,1965,41,F,N,Y,N
69,9,9,,1972,72,M,Y,N,Y
69,9,9,,1972,52,F,Y,N,Y
69,10,9,,2000,45,M,Y,N,Y
69,10,9,,2000,38,F,Y,N,Y
69,10,9,,2000,10,F,,,
69,10,9,,2000,4,M,,,
69,11,9,,1994,42,M,Y,N,Y
69,11,9,,1994,36,F,Y,N,Y
69,11,9,,1994,16,M,,,
69,11,9,,1994,14,F,,,
69,11,9,,1994,10,F,,,
69,11,9,,1994,7,M,,,
69,11,9,,1994,2,F,,,
69,12,9,,1987,49,M,Y,N,Y
69,12,9,,1987,42,F,Y,N,Y
69,12,9,,1987,23,M,Y,Y,Y
69,12,9,,1987,21,M,Y,Y,N
69,12,9,,1987,15,F,,,
69,13,9,,1967,68,M,Y,N,Y
69,13,9,,1967,54,F,Y,N,Y
69,14,9,,1998,37,M,Y,N,Y
69,14,9,,1998,37,F,Y,N,Y
69,14,9,,1998,8,F,,,
69,14,9,,1998,2,M,,,
69,15,9,,1970,63,F,Y,N,Y
69,15,9,,1970,40,M,Y,N,Y
69,15,9,,1970,33,F,Y,N,Y
69,15,9,,1970,3,F,,,
69,16,9,,2004,52,M,Y,Y,Y
69,16,9,,2004,38,F,Y,N,Y
69,16,9,,2004,71,F,Y,N,Y
69,16,9,,2004,40,F,Y,Y,N
69,16,9,,2004,35,M,Y,Y,N
69,16,9,,2004,5,M,,,
69,16,9,,2004,3,F,,,
69,17,9,Y,1992,44,M,Y,N,Y
69,17,9,Y,1992,36,F,Y,N,Y
69,17,9,Y,1992,16,M,,,
69,17,9,Y,1992,14,M,,,
69,17,9,Y,1992,12,M,,,
69,17,9,Y,1992,11,F,,,
69,17,9,Y,1992,9,F,,,
69,17,9,Y,1992,8,F,,,
69,17,9,Y,1992,5,F,,,
69,18,9,Y,1971,57,M,Y,N,Y
69,18,9,Y,1971,56,F,Y,N,Y
69,18,9,Y,1971,37,M,Y,Y,Y
69,18,9,Y,1971,34,M,Y,Y,N
69,18,9,Y,1971,21,M,Y,Y,N
69,19,9,Y,2001,30,M,Y,N,Y
69,19,9,Y,2001,26,F,Y,N,Y
69,19,9,Y,2001,10,M,,,
69,19,9,Y,2001,7,M,,,
69,19,9,Y,2001,3,M,,,
69,19,9,Y,2001,0,M,,,
69,20,9,Y,1990,53,M,Y,N,Y
69,20,9,Y,1990,40,F,Y,N,Y
69,20,9,Y,1990,19,F,Y,Y,Y
69,20,9,Y,1990,17,F,,,
69,20,9,Y,1990,12,F,,,
69,20,9,Y,1990,11,F,,,
70,1,14,,1950,76,M,Y,N,Y
70,1,14,,1950,66,F,Y,N,Y
70,1,14,,1950,29,M,Y,Y,Y
70,1,14,,1950,24,F,Y,N,Y
70,1,14,,1950,29,M,N,Y,N
70,1,14,,1950,24,F,N,Y,N
70,1,14,,1950,31,F,N,Y,N
70,2,14,,1970,51,F,Y,N,Y
70,2,14,,1970,54,M,N,N,Y
70,3,14,Y,1990,73,F,Y,N,Y
70,4,14,,2010,32,M,Y,N,Y
70,4,14,,2010,25,F,Y,N,Y
70,5,14,,2007,30,M,Y,N,Y
70,5,14,,2007,30,F,N,N,Y
70,5,14,,2007,2,F,,,
70,5,14,,2007,1,M,,,
70,6,14,,1985,49,M,Y,N,Y
70,6,14,,1985,44,F,N,N,Y
70,6,14,,1985,22,M,Y,Y,Y
70,6,14,,1985,19,M,N,Y,N
70,6,14,,1985,11,M,,,
70,7,14,,2008,25,M,Y,N,N
70,7,14,,2008,22,F,Y,N,Y
70,7,14,,2008,0,F,,,
70,7,14,,2008,3,F,,,
70,8,14,Y,1995,45,M,Y,N,Y
70,8,14,Y,1995,36,F,Y,N,Y
70,8,14,Y,1995,15,F,,,
70,8,14,Y,1995,6,F,,,
70,8,14,Y,1995,10,M,,,
70,8,14,Y,1995,14,M,,,
70,8,14,Y,1995,2,M,,,
70,9,14,,1984,45,M,Y,Y,Y
70,9,14,,1984,47,F,Y,N,Y
70,9,14,,1984,40,F,N,N,Y
70,9,14,,1984,33,F,N,Y,N
70,9,14,,1984,15,M,,,
70,9,14,,1984,12,F,,,
70,10,14,,2008,23,M,Y,N,Y
70,10,14,,2008,23,F,Y,N,Y
70,10,14,,2008,1,M,,,
70,11,14,,1997,30,M,Y,N,Y
70,11,14,,1997,32,F,Y,N,Y
